date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:36:56	55063/55063	---M--	200	added ('OK')	image/jpeg	etag:%22ee17-5699ae0072d00%22	https://preview.colorlib.com/theme/halo/img/portfolio/6.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/6.jpg	(from https://preview.colorlib.com/theme/halo/index.html)
10:36:57	365147/365147	---M--	200	added ('OK')	image/jpeg	etag:%225da0d-5699ae034f3c0%22	https://preview.colorlib.com/theme/halo/img/portfolio/5.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/5.jpg	(from https://preview.colorlib.com/theme/halo/index.html)
10:36:57	416027/416027	---M--	200	added ('OK')	image/jpeg	etag:%226a60e-5699adfca2400%22	https://preview.colorlib.com/theme/halo/img/portfolio/2.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/2.jpg	(from https://preview.colorlib.com/theme/halo/index.html)
10:36:58	223964/223964	---M--	200	added ('OK')	image/jpeg	etag:%2239012-5699ae062ba80%22	https://preview.colorlib.com/theme/halo/img/portfolio/7.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/7.jpg	(from https://preview.colorlib.com/theme/halo/index.html)
10:36:58	70072/70072	---M--	200	added ('OK')	image/jpeg	etag:%22121c7-5699adc82e840%22	https://preview.colorlib.com/theme/halo/img/contact-bg.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/contact-bg.jpg	(from https://preview.colorlib.com/theme/halo/index.html)
10:36:59	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:%2215283-5699add2ac100-gzip%22	https://preview.colorlib.com/theme/halo/js/jquery-3.2.1.min.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/jquery-3.2.1.min.js	(from https://preview.colorlib.com/theme/halo/index.html)
10:37:00	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22bf30-5699add2ac100-gzip%22	https://preview.colorlib.com/theme/halo/js/bootstrap.min.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/halo/index.html)
10:37:01	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22a70e-5699add67ca00-gzip%22	https://preview.colorlib.com/theme/halo/js/owl.carousel.min.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/halo/index.html)
10:37:02	88718/88718	---M-Z	200	added ('OK')	application/javascript	etag:%2215a8e-5699add5887c0-gzip%22	https://preview.colorlib.com/theme/halo/js/mixitup.min.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/mixitup.min.js	(from https://preview.colorlib.com/theme/halo/index.html)
10:37:03	4445/4445	---M-Z	200	added ('OK')	application/javascript	etag:%22115d-5699adcfcfa40-gzip%22	https://preview.colorlib.com/theme/halo/js/circle-progress.min.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/circle-progress.min.js	(from https://preview.colorlib.com/theme/halo/index.html)
